Title,URL,Volume Issue,Vol Issue Year
The role of appropriability in sustaining competitive advantage—an electronic auction system case study,https://www.sciencedirect.com/science/article/pii/S0963868798000195,"Volume 7, Issue 2",June 1998
Book review,https://www.sciencedirect.com/science/article/pii/S0963868798000225,"Volume 7, Issue 2",June 1998
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0963868798900014,"Volume 7, Issue 1",March 1998
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868798000249,"Volume 7, Issue 1",March 1998
Crisis and foundations: an inquiry into the nature and limits of models and methods in the information systems discipline,https://www.sciencedirect.com/science/article/pii/S0963868798000201,"Volume 7, Issue 1",March 1998
An exploratory study in investigating transnational information systems,https://www.sciencedirect.com/science/article/pii/S0963868798000183,"Volume 7, Issue 1",March 1998
Strategic use of EDI in the public sector: the HMSO case study,https://www.sciencedirect.com/science/article/pii/S0963868798000171,"Volume 7, Issue 1",March 1998
A classification of success factors for decision support systems,https://www.sciencedirect.com/science/article/pii/S0963868798000134,"Volume 7, Issue 1",March 1998
"Women computer professionals: Progress and resistance: Rosemary Wright, The Edwin Mellen Press, Lewiston, NY, July 1997, 250 pp., £49.95. ISBN 0-7734-2244-7 (hardback)",https://www.sciencedirect.com/science/article/pii/S0963868798000146,"Volume 7, Issue 1",March 1998
"Management, information and power: A narrative of the involved manager: Lucas Introna, Macmillan, London, 1997, ISBN 0333698703",https://www.sciencedirect.com/science/article/pii/S0963868798000158,"Volume 7, Issue 1",March 1998
Calendar,https://www.sciencedirect.com/science/article/pii/S0963868798900038,"Volume 7, Issue 1",March 1998
Index to volume 6,https://www.sciencedirect.com/science/article/pii/S0963868798800061,"Volume 7, Issue 1",March 1998
Editorial,https://www.sciencedirect.com/science/article/pii/S096386879800016X,"Volume 6, Issue 4",December 1997
Assessing realized information systems strategy,https://www.sciencedirect.com/science/article/pii/S096386879700005X,"Volume 6, Issue 4",December 1997
Embryonic approach to the development of information systems,https://www.sciencedirect.com/science/article/pii/S0963868797000103,"Volume 6, Issue 4",December 1997
Differences in national information infrastructures: the reflection of national cultures,https://www.sciencedirect.com/science/article/pii/S0963868798000122,"Volume 6, Issue 4",December 1997
Business process redesign at CompuNet—standardizing top-quality service through IT,https://www.sciencedirect.com/science/article/pii/S0963868796010438,"Volume 6, Issue 4",December 1997
"Information systems: An emerging discipline?: John Mingers and Frank Stowell (Eds.). McGraw-Hill, Maidenhead, 387 pages, ISBN 0077092953",https://www.sciencedirect.com/science/article/pii/S0963868797000218,"Volume 6, Issue 4",December 1997
Calendar,https://www.sciencedirect.com/science/article/pii/S0963868797900056,"Volume 6, Issue 4",December 1997
Editorial,https://www.sciencedirect.com/science/article/pii/S096386879700019X,"Volume 6, Issue 3",November 1997
Information systems management issues in Central America: a multinational and comparative study,https://www.sciencedirect.com/science/article/pii/S0963868797000139,"Volume 6, Issue 3",November 1997
Information systems outsourcing strategies for affiliated firms of the Korean conglomerate groups,https://www.sciencedirect.com/science/article/pii/S0963868797000176,"Volume 6, Issue 3",November 1997
Interorganisational information systems: issues affecting interorganisational cooperation,https://www.sciencedirect.com/science/article/pii/S0963868797000188,"Volume 6, Issue 3",November 1997
EDI in the Scottish Health Service: inter-organisational systems and inter-organisational change,https://www.sciencedirect.com/science/article/pii/S0963868797000127,"Volume 6, Issue 3",November 1997
"Information management: the organizational dimension: Michael J Earl (Ed.) Oxford University Press, 1996 ISBN 0-19-825760-0",https://www.sciencedirect.com/science/article/pii/S0963868797000085,"Volume 6, Issue 3",November 1997
Calendar,https://www.sciencedirect.com/science/article/pii/S0963868797900032,"Volume 6, Issue 3",November 1997
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868797000152,"Volume 6, Issue 2",June 1997
"A strategic client/server implementation: new technology, lessons from history",https://www.sciencedirect.com/science/article/pii/S0963868797000097,"Volume 6, Issue 2",June 1997
Assessment of information strategies in insurance companies in the Netherlands,https://www.sciencedirect.com/science/article/pii/S0963868797000048,"Volume 6, Issue 2",June 1997
Tel Aviv City hall — The computerization revolution,https://www.sciencedirect.com/science/article/pii/S0963868797000115,"Volume 6, Issue 2",June 1997
Calendar,https://www.sciencedirect.com/science/article/pii/S0963868797900019,"Volume 6, Issue 2",June 1997
Exploring the use of electronic messaging infrastructure: the case of a telecommunications firm,https://www.sciencedirect.com/science/article/pii/S0963868797000024,"Volume 6, Issue 1",1 March 1997
Understanding user perceptions of information systems success,https://www.sciencedirect.com/science/article/pii/S0963868796010542,"Volume 6, Issue 1",1 March 1997
The challenges of strategic data planning in practice: an interpretive case study,https://www.sciencedirect.com/science/article/pii/S0963868796010530,"Volume 6, Issue 1",1 March 1997
Editorial,https://www.sciencedirect.com/science/article/pii/S096386879680028X,"Volume 5, Issue 4",December 1996
Toward more effective management of information technology benefits,https://www.sciencedirect.com/science/article/pii/S0963868796800291,"Volume 5, Issue 4",December 1996
Modeling the relative importance of ethical behavior criteria: a simulation of information systems professionals' ethical decisions,https://www.sciencedirect.com/science/article/pii/S0963868796800308,"Volume 5, Issue 4",December 1996
Banking 2000? Reengineering at the First National Bank of Southern Africa to create a branch of the future,https://www.sciencedirect.com/science/article/pii/S096386879680031X,"Volume 5, Issue 4",December 1996
The impact of electronic markets: the case of the Dutch Flower Auctions,https://www.sciencedirect.com/science/article/pii/S0963868796800321,"Volume 5, Issue 4",December 1996
"Competitive advantage through information technology: McGraw-Hill International Editions, 1996, 372 pp, NZ$80.95. ISBN 0 07 114106 5",https://www.sciencedirect.com/science/article/pii/S0963868796800333,"Volume 5, Issue 4",December 1996
"Effective project management: Wiley, 1995, 333 pp. ISBN 0-471-11521-5",https://www.sciencedirect.com/science/article/pii/S0963868796800345,"Volume 5, Issue 4",December 1996
Calendar,https://www.sciencedirect.com/science/article/pii/S0963868796800357,"Volume 5, Issue 4",December 1996
Index volume 5 nos 1–4 March 1996 – December 1996,https://www.sciencedirect.com/science/article/pii/S0963868796800369,"Volume 5, Issue 4",December 1996
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868796800011,"Volume 5, Issue 3",September 1996
From efficiency to flexibility: the strategic use of information in the airline industry,https://www.sciencedirect.com/science/article/pii/S0963868796800023,"Volume 5, Issue 3",September 1996
"Integrating information technology divisions in a bank merger Fit, compatibility and models of change",https://www.sciencedirect.com/science/article/pii/S0963868796800035,"Volume 5, Issue 3",September 1996
The New Branch Columbus project at Royal Bank of Scotland: the implementation of large-scale business process re-engineering,https://www.sciencedirect.com/science/article/pii/S0963868796800047,"Volume 5, Issue 3",September 1996
Toward a theory of strategic information systems planning,https://www.sciencedirect.com/science/article/pii/S0963868796800059,"Volume 5, Issue 3",September 1996
Calendar,https://www.sciencedirect.com/science/article/pii/S0963868796800060,"Volume 5, Issue 3",September 1996
Call for papers,https://www.sciencedirect.com/science/article/pii/S0963868796800072,"Volume 5, Issue 3",September 1996
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868796800370,"Volume 5, Issue 2",June 1996
The practice of information strategy in six information intensive organizations in The Netherlands,https://www.sciencedirect.com/science/article/pii/S0963868796800382,"Volume 5, Issue 2",June 1996
Organisational learning and core capabilities development: the role of IT,https://www.sciencedirect.com/science/article/pii/S0963868796800394,"Volume 5, Issue 2",June 1996
Multinational corporations — the emerging research agenda,https://www.sciencedirect.com/science/article/pii/S0963868796800400,"Volume 5, Issue 2",June 1996
Government regulation through voluntary cooperation: a follow-up study of the strategic impact of information technology,https://www.sciencedirect.com/science/article/pii/S0963868796800412,"Volume 5, Issue 2",June 1996
"Competing through information technology: Strategy and implementation: Prentice Hall, 1995, 298 pages. ISBN 0-13-295304-8",https://www.sciencedirect.com/science/article/pii/S0963868796800424,"Volume 5, Issue 2",June 1996
"User driven innovation — the world's first business computer: McGraw-Hill, 1996, 416 pages, £35. ISBN 0-07-709236-8",https://www.sciencedirect.com/science/article/pii/S0963868796800436,"Volume 5, Issue 2",June 1996
Calendar,https://www.sciencedirect.com/science/article/pii/S0963868796800448,"Volume 5, Issue 2",June 1996
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868796800199,"Volume 5, Issue 1",March 1996
The new alchemist: or how to transmute base organizations into corporations of gleaming gold,https://www.sciencedirect.com/science/article/pii/S0963868796800205,"Volume 5, Issue 1",March 1996
Role of national culture in the transfer of information technology,https://www.sciencedirect.com/science/article/pii/S0963868796800217,"Volume 5, Issue 1",March 1996
Reconciling the IT/business relationship: a troubled marriage in need of guidance,https://www.sciencedirect.com/science/article/pii/S0963868796800229,"Volume 5, Issue 1",March 1996
The role of information technology in retailing: the case of supporting fashion purchasing at a European department store chain,https://www.sciencedirect.com/science/article/pii/S0963868796800230,"Volume 5, Issue 1",March 1996
"Self-producing systems: implications and applications of autopoiesis: Plenum Press, New York, 1995, 246, pages $59.60. ISBN 0 306 44797 5",https://www.sciencedirect.com/science/article/pii/S0963868796800242,"Volume 5, Issue 1",March 1996
"Information Management: The Evaluation of Information Systems Investments: Chapman and Hall, London, 1994, 272 pages. ISBN 0 412 41540 2",https://www.sciencedirect.com/science/article/pii/S0963868796800254,"Volume 5, Issue 1",March 1996
Calendar,https://www.sciencedirect.com/science/article/pii/S0963868796800266,"Volume 5, Issue 1",March 1996
Announcement,https://www.sciencedirect.com/science/article/pii/S0963868796800278,"Volume 5, Issue 1",March 1996
Editorial board,https://www.sciencedirect.com/science/article/pii/S0963868796800187,"Volume 5, Issue 1",March 1996
Editorial,https://www.sciencedirect.com/science/article/pii/0963868795800017,"Volume 4, Issue 4",December 1995
Career orientations of information systems employees in South Africa,https://www.sciencedirect.com/science/article/pii/0963868795800028,"Volume 4, Issue 4",December 1995
Information flows amongst executives: their implications for systems development,https://www.sciencedirect.com/science/article/pii/0963868795800039,"Volume 4, Issue 4",December 1995
Information strategy: alignment with organization structure,https://www.sciencedirect.com/science/article/pii/096386879580004A,"Volume 4, Issue 4",December 1995
Why Information Systems Fail: A Case Study Approach: McGraw-Hill London (1993) 369 pp ISBN 1 872474 08 X,https://www.sciencedirect.com/science/article/pii/096386879580005B,"Volume 4, Issue 4",December 1995
Calendar,https://www.sciencedirect.com/science/article/pii/096386879580006C,"Volume 4, Issue 4",December 1995
Announcement,https://www.sciencedirect.com/science/article/pii/096386879580007D,"Volume 4, Issue 4",December 1995
Index volume 4 nos 1–4 March 1995 – December 1995,https://www.sciencedirect.com/science/article/pii/096386879580008E,"Volume 4, Issue 4",December 1995
Editorial,https://www.sciencedirect.com/science/article/pii/0963868795900012,"Volume 4, Issue 3",September 1995
Executive access to information systems in Australian public organizations,https://www.sciencedirect.com/science/article/pii/096386879596802F,"Volume 4, Issue 3",September 1995
ITEM: a strategic approach to information systems in voluntary organizations,https://www.sciencedirect.com/science/article/pii/096386879596803G,"Volume 4, Issue 3",September 1995
Implementation strategies for office systems,https://www.sciencedirect.com/science/article/pii/096386879596804H,"Volume 4, Issue 3",September 1995
An evaluation of an innovative information technology — the case of Carrier EXPERT,https://www.sciencedirect.com/science/article/pii/096386879596805I,"Volume 4, Issue 3",September 1995
IT-enabled business process reengineering: organizational and human resource dimensions,https://www.sciencedirect.com/science/article/pii/096386879596806J,"Volume 4, Issue 3",September 1995
"How to assess your IT investment: A study of methods and practice: B Farbey, F Land and D Targett Butterworth-Heinemann (1993) 158 pp £19.99 ISBN 0 7506 0654 1",https://www.sciencedirect.com/science/article/pii/0963868795900039,"Volume 4, Issue 3",September 1995
Measuring the value of information technology: J Hares and D Royle Wiley Chichester (1994) 268 pp £24.95 ISBN 0 4719 4307 X,https://www.sciencedirect.com/science/article/pii/0963868795900055,"Volume 4, Issue 3",September 1995
"Expertise and innovation: Information technology strategies in the financial services sector: R Fincham, J Fleck, R Proctor, H Scarbrough, M Tierney and R Williams Oxford University Press (1994) 334 pp £35.00 ISBN 0 19 828904 9",https://www.sciencedirect.com/science/article/pii/0963868795900071,"Volume 4, Issue 3",September 1995
Calendar,https://www.sciencedirect.com/science/article/pii/0963868795900098,"Volume 4, Issue 3",September 1995
Editorial,https://www.sciencedirect.com/science/article/pii/096386879580019M,"Volume 4, Issue 2",June 1995
Cooperative supply chain management: the impact of interorganizational information systems,https://www.sciencedirect.com/science/article/pii/096386879580020Q,"Volume 4, Issue 2",June 1995
The importance of relationship management in establishing successful interorganizational systems,https://www.sciencedirect.com/science/article/pii/096386879580021H,"Volume 4, Issue 2",June 1995
Transforming the organization: the contribution of the information systems function,https://www.sciencedirect.com/science/article/pii/096386879580022I,"Volume 4, Issue 2",June 1995
Benchmarking as a strategy for managing conflicting stakeholder perceptions of information systems,https://www.sciencedirect.com/science/article/pii/096386879580023J,"Volume 4, Issue 2",June 1995
Restructuring the Information Systems Department at M-Net and Multichoice: A major restructure of an IS department,https://www.sciencedirect.com/science/article/pii/096386879580024K,"Volume 4, Issue 2",June 1995
"LEO: The First Business Computer: Hasler Publishing, Wokingham (1994) 272 pp ISBN 0 9521651 0 4",https://www.sciencedirect.com/science/article/pii/096386879580025L,"Volume 4, Issue 2",June 1995
"The Japanese advantage? competitive IT strategies past, present and future: Butterworth-Heinemann Oxford (1985) 246 pp £25.00",https://www.sciencedirect.com/science/article/pii/096386879580026M,"Volume 4, Issue 2",June 1995
Calendar,https://www.sciencedirect.com/science/article/pii/096386879580027N,"Volume 4, Issue 2",June 1995
Editorial board,https://www.sciencedirect.com/science/article/pii/096386879580009F,"Volume 4, Issue 1",March 1995
Editorial,https://www.sciencedirect.com/science/article/pii/096386879580010N,"Volume 4, Issue 1",March 1995
"Reconsidering reengineering: Keynote Talk at the IFIP TC-8 Joint Meeting, Bond University, Gold Coast, Australia, May 1994",https://www.sciencedirect.com/science/article/pii/096386879580011E,"Volume 4, Issue 1",March 1995
Factors contributing to the success of customer oriented interorganizational systems,https://www.sciencedirect.com/science/article/pii/096386879580012F,"Volume 4, Issue 1",March 1995
Networks of collaboration or conflict? Electronic data interchange and power in the supply chain,https://www.sciencedirect.com/science/article/pii/096386879580013G,"Volume 4, Issue 1",March 1995
"Organizational innovativeness, competitive strategy and investment success",https://www.sciencedirect.com/science/article/pii/096386879580014H,"Volume 4, Issue 1",March 1995
The role of feedback in assessing information systems planning effectiveness,https://www.sciencedirect.com/science/article/pii/096386879580015I,"Volume 4, Issue 1",March 1995
Information technology enables business process reengineering at YCH DistriPark (Singapore),https://www.sciencedirect.com/science/article/pii/096386879580016J,"Volume 4, Issue 1",March 1995
Linking information technology to business strategy at Banco Comercial Português,https://www.sciencedirect.com/science/article/pii/096386879580017K,"Volume 4, Issue 1",March 1995
Calendar,https://www.sciencedirect.com/science/article/pii/096386879580018L,"Volume 4, Issue 1",March 1995
Editorial,https://www.sciencedirect.com/science/article/pii/0963868794900329,"Volume 3, Issue 4",December 1994
Strategic users of information technology: a longitudinal analysis of organizational strategy and performance,https://www.sciencedirect.com/science/article/pii/0963868794900337,"Volume 3, Issue 4",December 1994
Computer support for strategic organizational decision-making,https://www.sciencedirect.com/science/article/pii/0963868794900345,"Volume 3, Issue 4",December 1994
A window on information systems technology in China,https://www.sciencedirect.com/science/article/pii/0963868794900353,"Volume 3, Issue 4",December 1994
New treatments or old remedies: is business process reengineering really socio-technical design?,https://www.sciencedirect.com/science/article/pii/0963868794900361,"Volume 3, Issue 4",December 1994
IT supports business strategy growth at the development bank of Singapore,https://www.sciencedirect.com/science/article/pii/096386879490037X,"Volume 3, Issue 4",December 1994
Reengineering the corporation: A manifesto for business revolution: Michael Hammer and James Champy HarperCollins Publishers USA published in UK by Nicholas Brealey Publishing London (1993) 216 pp,https://www.sciencedirect.com/science/article/pii/0963868794900388,"Volume 3, Issue 4",December 1994
Strategic information systems: A European perspective: Claudio Ciborra and Tawfik Jelassi (Eds) John Wiley New York (1994) 242pp ISBN 0 471 94107 7,https://www.sciencedirect.com/science/article/pii/0963868794900396,"Volume 3, Issue 4",December 1994
Calendar,https://www.sciencedirect.com/science/article/pii/096386879490040X,"Volume 3, Issue 4",December 1994
Index to volume 3,https://www.sciencedirect.com/science/article/pii/0963868794900418,"Volume 3, Issue 4",December 1994
Editorial,https://www.sciencedirect.com/science/article/pii/096386879490023X,"Volume 3, Issue 3",September 1994
An organizational learning perspective on information systems planning,https://www.sciencedirect.com/science/article/pii/0963868794900248,"Volume 3, Issue 3",September 1994
Measuring the strategic dimensions of the quality of information,https://www.sciencedirect.com/science/article/pii/0963868794900256,"Volume 3, Issue 3",September 1994
To join or not to join: a framework for evaluating electronic data interchange systems,https://www.sciencedirect.com/science/article/pii/0963868794900264,"Volume 3, Issue 3",September 1994
Electronic data interchange in international trade: frameworks for the strategic analysis of ocean port communities,https://www.sciencedirect.com/science/article/pii/0963868794900272,"Volume 3, Issue 3",September 1994
Case study editorial,https://www.sciencedirect.com/science/article/pii/0963868794900280,"Volume 3, Issue 3",September 1994
RyderFIRST: facilitating a turnaround in ryder system's consumer truck rental division,https://www.sciencedirect.com/science/article/pii/0963868794900299,"Volume 3, Issue 3",September 1994
"Complete systems analysis: The workbook, the textbook, the answers: James and Susan Robertson Dorset House New York (1994) 2 Vols 592 pp $74.75 ISBN 0 932633 25 0",https://www.sciencedirect.com/science/article/pii/0963868794900302,"Volume 3, Issue 3",September 1994
Strategic information systems: Seev Neumann Macmillan College Publishing New York (1994) 258 pp ISBN 0 02 386690 X,https://www.sciencedirect.com/science/article/pii/0963868794900310,"Volume 3, Issue 3",September 1994
Editorial,https://www.sciencedirect.com/science/article/pii/0963868794900094,"Volume 3, Issue 2",June 1994
"Organizational practice, information resource deployment and systems success: a cross-cultural survey",https://www.sciencedirect.com/science/article/pii/0963868794900108,"Volume 3, Issue 2",June 1994
Government regulation through voluntary cooperation: the strategic impact of information technology,https://www.sciencedirect.com/science/article/pii/0963868794900116,"Volume 3, Issue 2",June 1994
Information technology and information systems perspectives on business strategies,https://www.sciencedirect.com/science/article/pii/0963868794900124,"Volume 3, Issue 2",June 1994
DHL goes ‘open’,https://www.sciencedirect.com/science/article/pii/0963868794900132,"Volume 3, Issue 2",June 1994
"Hard drive: Bill Gates and the making of the Microsoft empire: James Wallace and Jim Erickson John Wiley, New York (1992) 432 pp £16.95 ISBN 0 471 56886 4",https://www.sciencedirect.com/science/article/pii/0963868794900140,"Volume 3, Issue 2",June 1994
Paradigm shirt: the new promise of information technology: Dan Tapscott and Art Caston McGraw-Hill New York (1993) 337 pp $24.95 ISBN 0 07 062857 2,https://www.sciencedirect.com/science/article/pii/0963868794900159,"Volume 3, Issue 2",June 1994
"Quality software management, volume 2: First-order measurement: Gerald M Weinberg Dorset House Publishing New York (1993) 346 pp $32.50 ISBN 0 932633 22 6",https://www.sciencedirect.com/science/article/pii/0963868794900167,"Volume 3, Issue 2",June 1994
"Strategic information technology management: Perspectives on organizational growth and competitive advantage: Rajiv D Banker, Robert J Kauffman and Mo Adam Mahmood (eds) Idea Group Publishing Harrisburg PA (1993) 704 pp $84.95 (+ $12 shipping to UK) ISBN 1 878289 16 0",https://www.sciencedirect.com/science/article/pii/0963868794900175,"Volume 3, Issue 2",June 1994
Information in the enterprise: It's more than technology: G Darnton and S Giacoletto Digital Press/Prentice-Hall Hemel Hempstead (1992) 318 pp £27.50 ISBN 0 13 1761763 0,https://www.sciencedirect.com/science/article/pii/0963868794900183,"Volume 3, Issue 2",June 1994
Decision support and expert systems: Ephraim Turban Macmillan New York (1993) 831 pp $58.00 ISBN 0 02 421691 7,https://www.sciencedirect.com/science/article/pii/0963868794900191,"Volume 3, Issue 2",June 1994
Decision support and executive information systems: Paul Gray (ed) Prentice-Hall International Englewood Cliffs NJ (1994) 469 pp $22.95 ISBN 0 13 291253 8,https://www.sciencedirect.com/science/article/pii/0963868794900205,"Volume 3, Issue 2",June 1994
Expert systems in business and finance: Paul R Watkins and Lance B Eliot (eds) Wiley New York (1993) 367 pp $24.95 ISBN 0 471 91967 5,https://www.sciencedirect.com/science/article/pii/0963868794900213,"Volume 3, Issue 2",June 1994
"Managing expert systems: Ephraim Turban and Jay Liebowitz Idea Group Publishing Harrisburg PA (1992) 484 pp, $53.50 ISBN 1 878289 11 X",https://www.sciencedirect.com/science/article/pii/0963868794900221,"Volume 3, Issue 2",June 1994
Editorial Board,https://www.sciencedirect.com/science/article/pii/0963868794900019,"Volume 3, Issue 1",March 1994
Editorial,https://www.sciencedirect.com/science/article/pii/0963868794900027,"Volume 3, Issue 1",March 1994
The new and the old of business process redesign,https://www.sciencedirect.com/science/article/pii/0963868794900035,"Volume 3, Issue 1",March 1994
A methodology for business process redesign: experiences and issues,https://www.sciencedirect.com/science/article/pii/0963868794900043,"Volume 3, Issue 1",March 1994
A model of EDI integration and strategic business reengineering,https://www.sciencedirect.com/science/article/pii/0963868794900051,"Volume 3, Issue 1",March 1994
An exploratory econometric analysis of shared electronic banking network adoption,https://www.sciencedirect.com/science/article/pii/096386879490006X,"Volume 3, Issue 1",March 1994
"Fuzzy logic: Daniel McNeill and Paul Freiberg Simon and Schuster, New York (1993) 319 pp $22.00 ISBN 0 671 73843 7",https://www.sciencedirect.com/science/article/pii/0963868794900078,"Volume 3, Issue 1",March 1994
Calendar,https://www.sciencedirect.com/science/article/pii/0963868794900086,"Volume 3, Issue 1",March 1994
IT strategies: beyond competitive advantage,https://www.sciencedirect.com/science/article/pii/096386879390007W,"Volume 2, Issue 4",December 1993
A survey of the use of strategic information systems planning approaches in UK organizations,https://www.sciencedirect.com/science/article/pii/096386879390008X,"Volume 2, Issue 4",December 1993
Causality in the alignment of information technology and business strategy,https://www.sciencedirect.com/science/article/pii/096386879390009Y,"Volume 2, Issue 4",December 1993
Success measures for information systems strategic planning,https://www.sciencedirect.com/science/article/pii/0963868793900108,"Volume 2, Issue 4",December 1993
IT2000: A critical appraisal of Singapore's state-wide strategic planning process for information technology,https://www.sciencedirect.com/science/article/pii/096386879390011X,"Volume 2, Issue 4",December 1993
"The virtual corporation: William H. Davidow and Michael S. Malone Harper Collins, New York, 1993 294 pp, $23.00 ISBN 0-88730-593-8",https://www.sciencedirect.com/science/article/pii/096386879390012Y,"Volume 2, Issue 4",December 1993
"Artificial life: The quest for a new creation: Steven Levy Pantheon Books, New York, 1992 394 pp. £16.99 ISBN 0-224-035-991",https://www.sciencedirect.com/science/article/pii/096386879390013Z,"Volume 2, Issue 4",December 1993
Calendar,https://www.sciencedirect.com/science/article/pii/0963868793900142,"Volume 2, Issue 4",December 1993
"Index to volume 2, March, June, September and December 1993",https://www.sciencedirect.com/science/article/pii/0963868793900153,"Volume 2, Issue 4",December 1993
Editorial,https://www.sciencedirect.com/science/article/pii/0963868793900267,"Volume 2, Issue 3",September 1993
Information technology and new organizational forms: destination but no road map?,https://www.sciencedirect.com/science/article/pii/0963868793900278,"Volume 2, Issue 3",September 1993
Telecommuting as a workplace alternative: an identification of significant factors in American firms' determination of work-at-home policies,https://www.sciencedirect.com/science/article/pii/0963868793900289,"Volume 2, Issue 3",September 1993
Market as opportunity? Case studies in outsourcing information technology and services,https://www.sciencedirect.com/science/article/pii/096386879390029A,"Volume 2, Issue 3",September 1993
The impact of EDI on the components sector of the Australian automotive industry,https://www.sciencedirect.com/science/article/pii/096386879390030E,"Volume 2, Issue 3",September 1993
Successful use of information technology in a small tourism enterprise: the case of Country Holidays,https://www.sciencedirect.com/science/article/pii/0963868793900315,"Volume 2, Issue 3",September 1993
Editorial,https://www.sciencedirect.com/science/article/pii/096386879390001Q,"Volume 2, Issue 2",June 1993
Strategic information systems — a conceptual analysis,https://www.sciencedirect.com/science/article/pii/096386879390002R,"Volume 2, Issue 2",June 1993
The strategic positioning of information systems in post-acquisition management,https://www.sciencedirect.com/science/article/pii/096386879390003S,"Volume 2, Issue 2",June 1993
Strategic information systems research: a review and research framework,https://www.sciencedirect.com/science/article/pii/096386879390004T,"Volume 2, Issue 2",June 1993
Key information technology issues in Estonia,https://www.sciencedirect.com/science/article/pii/096386879390005U,"Volume 2, Issue 2",June 1993
Information systems personnel as expatriates: a review of the literature and identification of issues,https://www.sciencedirect.com/science/article/pii/096386879390006V,"Volume 2, Issue 2",June 1993
International Editorial Board,https://www.sciencedirect.com/science/article/pii/0963868793900164,"Volume 2, Issue 1",March 1993
Editorial,https://www.sciencedirect.com/science/article/pii/0963868793900175,"Volume 2, Issue 1",March 1993
"‘Though this be madness, yet there is method in't’",https://www.sciencedirect.com/science/article/pii/0963868793900186,"Volume 2, Issue 1",March 1993
A strategy for identifying ‘excellent’ systems analysts,https://www.sciencedirect.com/science/article/pii/0963868793900197,"Volume 2, Issue 1",March 1993
Does the reporting level of the information systems executive make a difference?,https://www.sciencedirect.com/science/article/pii/096386879390020B,"Volume 2, Issue 1",March 1993
High tech or high touch? Efficient channel strategies for delivering financial services,https://www.sciencedirect.com/science/article/pii/0963868793900212,"Volume 2, Issue 1",March 1993
Case study editorial,https://www.sciencedirect.com/science/article/pii/0963868793900223,"Volume 2, Issue 1",March 1993
The strategic intent of on-line trading systems: a case study in national livestock marketing,https://www.sciencedirect.com/science/article/pii/0963868793900234,"Volume 2, Issue 1",March 1993
Case study: Integrating global commercial operations with information technology at BP Chemicals,https://www.sciencedirect.com/science/article/pii/0963868793900245,"Volume 2, Issue 1",March 1993
Calendar,https://www.sciencedirect.com/science/article/pii/0963868793900256,"Volume 2, Issue 1",March 1993
Editorial,https://www.sciencedirect.com/science/article/pii/096386879290012L,"Volume 1, Issue 5",December 1992
Enterprise engineering: building 21st century organizations,https://www.sciencedirect.com/science/article/pii/096386879290013M,"Volume 1, Issue 5",December 1992
Computer-based information systems for development planning: the significance of cultural factors,https://www.sciencedirect.com/science/article/pii/096386879290014N,"Volume 1, Issue 5",December 1992
"An empirical investigation of information technology structure, control and corporate governance",https://www.sciencedirect.com/science/article/pii/096386879290015O,"Volume 1, Issue 5",December 1992
Process and product success in information systems development,https://www.sciencedirect.com/science/article/pii/096386879290016P,"Volume 1, Issue 5",December 1992
The implementation of an electronic market for pig trading in Singapore,https://www.sciencedirect.com/science/article/pii/096386879290017Q,"Volume 1, Issue 5",December 1992
Case study editorial,https://www.sciencedirect.com/science/article/pii/096386879290018R,"Volume 1, Issue 5",December 1992
Global success with electronic banking: the Hongkong Bank and HEXAGON,https://www.sciencedirect.com/science/article/pii/096386879290019S,"Volume 1, Issue 5",December 1992
"Paradigm shift: The new promise of information technology: Don Tapscott and Art Caston McGraw-Hill Inc., New York. 1993 337 pp. £21.95 ISBN 0-07-062857-2",https://www.sciencedirect.com/science/article/pii/096386879290020W,"Volume 1, Issue 5",December 1992
Calendar,https://www.sciencedirect.com/science/article/pii/096386879290021N,"Volume 1, Issue 5",December 1992
Index,https://www.sciencedirect.com/science/article/pii/096386879290022O,"Volume 1, Issue 5",December 1992
Key information systems management issues for the 1990s,https://www.sciencedirect.com/science/article/pii/096386879290032R,"Volume 1, Issue 4",September 1992
Outsourcing and the trailing edge of technology,https://www.sciencedirect.com/science/article/pii/096386879290033S,"Volume 1, Issue 4",September 1992
Strategic IT issues: the views of some major IT investors,https://www.sciencedirect.com/science/article/pii/096386879290034T,"Volume 1, Issue 4",September 1992
Strategy: an information systems research perspective,https://www.sciencedirect.com/science/article/pii/096386879290035U,"Volume 1, Issue 4",September 1992
Aligning information systems with business strategy,https://www.sciencedirect.com/science/article/pii/096386879290036V,"Volume 1, Issue 4",September 1992
The key role of applications software make-or-buy decisions,https://www.sciencedirect.com/science/article/pii/096386879290037W,"Volume 1, Issue 4",September 1992
Case study editorial,https://www.sciencedirect.com/science/article/pii/096386879290038X,"Volume 1, Issue 4",September 1992
Business strategy workshop — a framework for planning,https://www.sciencedirect.com/science/article/pii/096386879290039Y,"Volume 1, Issue 4",September 1992
